,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1794,0.07,0.69,0.02,0.79,0.62,0.17,0.44,0.42,0.26,0.13,0.08,1.0,0.93,0.83,0.35,0.64,0.15,0.08,0.32,0.85,0.71,0.72,0.53,0.25,0.43,0.7,0.78,0.01,0.03,0.06,0.09,0.6,0.11,0.81,0.44,0.36,0.16,0.71,0.26,0.32,0.35,0.32,0.66,0.89,0.89,0.91,0.75,0.53,0.56,0.0,0.05,0.04,0.21,0.27,0.37,0.42,0.18,0.2,0.25,0.26,0.74,0.12,0.29,0.33,0.75,0.74,0.64,0.85,0.14,0.17,0.5,0.03,0.9,0.84,0.07,0.18,0.85,0.01,0.06,0.83,0.9,0.94,0.99,0.93,1.0,0.9,0.55,0.85,0.26,0.0,0.0,0.36,0.51,0.36,0.63,0.73,0.21000000000000002,0.38,0.79,0.25,0.1,0.06,0.14,0.06,0.69,0.51,0.22,0.13,0.12000000000000001,0.26,0.039999999999999994,0.76,0.07999999999999999,0.05,0.25,0.02,0.37,0.06000000000000001,0.49,0.44,0.0,0.04000000000000001,0.06
1759,0.12,0.45,0.85,0.02,0.73,0.27,0.38,0.47,0.3,0.36,0.14,1.0,0.34,0.51,0.16,0.36,0.41,0.77,0.53,0.34,0.32,0.5,0.29,0.19,0.32,0.31,0.38,0.13,0.42,0.32,0.4,0.35,0.63,0.43,0.23,0.51,0.35,0.43,0.73,0.57,0.82,0.81,0.56,0.23,0.25,0.34,0.25,0.51,0.5,0.12,0.62,0.09,0.35,0.44,0.51,0.6,0.38,0.42,0.44,0.48,0.62,0.32,0.47,0.4,0.47,0.47,0.51,0.42,0.45,0.67,0.0,0.09,0.81,0.44,0.75,0.31,0.38,0.2,0.38,0.31,0.35,0.38,0.41,0.47,0.57,0.46,0.68,0.65,0.28,0.11,0.3,0.46,0.49,0.53,0.57,0.76,0.03,0.19,0.97,0.22,0.08,0.35,0.61,0.19,0.55,0.28,0.71,0.27,0.93,0.76,0.11,0.5,0.32,0.08,0.25,0.73,0.05,0.04,0.66,1.0,1.0,0.22,1.0
1285,0.55,0.57,0.16,0.38,0.77,0.55,0.47,0.56,0.37,0.3,0.56,1.0,0.22,0.46,0.33,0.32,0.38,0.97,0.37,0.21,0.22,0.32,0.2,0.16,0.14,0.21,0.25,0.76,0.64,0.55,0.54,0.3,0.56,0.37,0.18,0.53,0.34,0.43,0.57,0.54,0.7,0.67,0.7,0.41,0.44,0.44,0.41,0.17,0.15,0.39,0.51,0.41,0.52,0.59,0.64,0.72,0.62,0.62,0.61,0.63,0.43,0.63,0.65,0.56,0.59,0.51,0.69,0.3,0.6,0.62,0.0,0.4,0.78,0.36,0.35,0.26,0.65,0.25,0.47,0.17,0.16,0.17,0.3,0.3,0.33,0.31,0.71,0.54,0.31,0.39,0.28,0.51,0.58,0.34,0.63,0.7,0.08,0.09,0.9,0.12,0.15,0.14,0.46,0.09,0.75,0.52,0.2,0.53,0.26,0.52,0.15,0.93,0.86,0.29,0.3,0.12,0.13,0.15,0.9,0.5,1.0,0.16,0.59
912,0.01,0.32,0.02,0.96,0.09,0.02,0.27,0.34,0.2,0.56,0.02,0.76,0.42,0.56,0.1,0.74,0.5,0.13,0.45,0.44,0.48,0.46,0.33,0.0,0.46,0.94,0.84,0.0,0.08,0.25,0.37,0.38,0.08,0.59,0.53,0.49,0.4,0.51,0.46,0.26,0.4,0.44,0.33,0.8,0.8,0.91,0.77,0.58,0.71,0.0,0.04,0.0,0.19,0.27,0.27,0.28,0.05,0.07,0.06,0.06,0.91,0.03,0.1,0.1,0.34,0.43,0.15,0.71,0.02,0.45,0.5,0.01,0.83,0.64,0.06,0.3,0.69,0.01,0.08,0.21,0.21,0.23,0.47,0.43,0.42,0.42,0.37,0.3,0.24,0.0,0.0,0.11,0.83,0.6,0.7,0.71,0.07,0.22,0.92,0.09,0.06,0.38,0.34,0.06,0.45999999999999996,0.51,0.01999999999999999,0.07,0.11,0.26,0.2,0.36000000000000004,0.31,0.06,0.05,0.06,0.04999999999999999,0.22000000000000003,0.49,0.85,0.0,0.04000000000000001,0.13
178,0.01,0.31,0.01,0.93,0.09,0.03,0.36,0.36,0.22,0.6,0.0,0.0,0.22,0.29,0.04,0.54,0.65,0.4,0.69,0.25,0.27,0.24,0.16,0.48,0.17,0.23,0.26,0.02,0.36,0.2,0.34,0.22,0.48,0.31,0.34,0.42,0.42,0.34,0.66,0.3,0.67,0.7,0.33,0.5,0.54,0.58,0.46,0.49,0.49,0.01,0.14,0.0,0.21,0.32,0.27,0.25,0.06,0.08,0.06,0.05,0.95,0.03,0.17,0.14,0.31,0.33,0.32,0.52,0.1,0.52,0.5,0.02,0.77,0.52,0.18,0.26,0.38,0.23,0.33,0.14,0.13,0.14,0.19,0.23,0.24,0.22,0.53,0.27,0.28,0.02,0.0,0.12,0.52,0.48,0.6,0.55,0.21000000000000002,0.38,0.79,0.09,0.1,0.22,0.34,0.06,0.9199999999999999,0.73,0.22,0.07,0.34,0.49,0.039999999999999994,0.36000000000000004,0.07999999999999999,0.03,0.15,0.14,0.16,0.06000000000000001,0.7,0.85,0.0,0.2,0.1
168,0.02,0.37,0.69,0.45,0.04,0.01,0.45,0.45,0.38,0.68,0.0,0.0,0.21,0.39,0.13,0.4,0.67,0.44,0.58,0.24,0.27,0.36,0.19,0.17,0.21,0.21,0.16,0.03,0.41,0.4,0.53,0.32,0.23,0.35,0.68,0.49,0.68,0.38,0.59,0.5,0.56,0.59,0.35,0.31,0.31,0.32,0.38,0.62,0.67,0.02,0.47,0.0,0.46,0.89,0.77,0.71,0.03,0.06,0.05,0.04,0.96,0.04,0.19,0.16,0.29,0.27,0.36,0.44,0.12,0.57,0.0,0.04,0.7,0.47,0.19,0.5,0.4,0.46,0.26,0.08,0.09,0.11,0.12,0.17,0.18,0.2,0.39,0.23,0.36,0.01,0.0,0.03,0.79,0.51,0.66,0.7,0.07,0.22,0.79,0.25,0.1,0.22,0.34,0.06,0.9199999999999999,0.73,0.45999999999999996,0.07,0.12000000000000001,0.26,0.08,0.36000000000000004,0.07999999999999999,0.05,0.12,0.07,0.37,0.06000000000000001,0.7,0.44,0.0,0.2,0.46
317,0.01,0.87,0.0,0.2,0.15,1.0,0.55,0.58,0.39,0.31,0.0,0.0,0.21,0.54,0.6,0.23,0.49,0.9,0.32,0.18,0.11,0.18,0.13,0.16,0.34,0.18,0.23,0.03,0.56,1.0,0.91,0.09,1.0,0.36,0.41,0.2,0.77,0.17,0.33,0.5,0.48,0.43,0.93,0.55,0.5,0.46,0.64,0.48,0.51,0.02,0.46,0.03,0.32,0.47,0.49,0.57,0.54,0.68,0.65,0.69,0.0,1.0,0.93,0.97,0.94,0.81,1.0,0.39,1.0,0.57,0.0,0.0,0.96,0.46,0.4,0.48,0.58,0.4,0.59,0.15,0.13,0.12,0.22,0.25,0.25,0.26,0.59,0.61,0.29,0.0,0.0,0.7,0.57,0.59,0.87,0.83,0.07,0.38,0.92,0.25,0.06,0.22,0.54,0.06,0.9199999999999999,0.95,0.45999999999999996,0.13,0.34,0.26,0.039999999999999994,0.36000000000000004,0.07999999999999999,0.01,0.31,0.0,0.04999999999999999,0.06000000000000001,0.7,0.44,0.0,0.36,0.31
1030,0.02,0.55,0.58,0.47,0.03,0.15,0.42,0.49,0.27,0.28,0.03,1.0,0.33,0.72,0.5,0.3,0.33,0.21,0.29,0.33,0.25,0.29,0.27,0.2,0.14,0.22,0.33,0.02,0.26,0.32,0.41,0.26,0.32,0.68,0.29,0.43,0.36,0.32,0.56,0.29,0.66,0.65,0.56,0.57,0.57,0.58,0.52,0.86,0.92,0.01,0.28,0.0,0.15,0.16,0.42,0.41,0.02,0.02,0.05,0.04,0.88,0.07,0.29,0.3,0.58,0.59,0.54,0.57,0.26,0.44,0.5,0.04,0.64,0.56,0.44,0.52,0.75,0.28,0.37,0.13,0.12,0.12,0.39,0.36,0.36,0.37,0.47,0.56,0.63,0.01,0.0,0.05,0.76,0.47,0.77,0.82,0.07,0.22,0.92,0.41000000000000003,0.1,0.22,0.54,0.06,0.69,0.73,0.45999999999999996,0.13,0.11,0.03,0.039999999999999994,0.56,0.31,0.08,0.06,0.03,0.37,0.06000000000000001,0.7,0.85,0.0,0.36,0.2
754,0.0,0.39,0.02,0.95,0.11,0.04,0.28,0.44,0.24,0.41,0.02,1.0,0.52,0.66,0.5,0.59,0.44,0.16,0.47,0.54,0.48,0.47,0.72,0.04,0.33,0.09,0.55,0.0,0.13,0.14,0.22,0.46,0.36,0.67,0.78,0.35,0.24,0.56,0.35,0.49,0.39,0.39,0.44,0.72,0.74,0.81,0.37,0.6,0.64,0.0,0.1,0.0,0.22,0.26,0.26,0.36,0.1,0.1,0.09,0.12,0.86,0.08,0.19,0.18,0.43,0.49,0.33,0.62,0.06,0.4,0.5,0.01,0.87,0.58,0.0,0.41,0.31,0.05,0.0,0.46,0.42,0.38,0.41,0.52,0.66,0.54,0.37,0.53,0.78,0.0,0.0,0.19,0.74,0.64,0.8,0.73,0.07,0.38,0.92,0.25,0.1,0.22,0.14,0.38,0.69,0.51,0.45999999999999996,0.13,0.11,0.03,0.08,0.56,0.07999999999999999,0.01,0.16,0.08,0.37,0.22000000000000003,0.49,0.85,0.0,0.04000000000000001,0.11
319,0.01,0.4,0.02,0.82,0.11,0.22,0.39,0.42,0.25,0.48,0.0,0.0,0.21,0.34,0.28,0.4,0.56,0.86,0.52,0.23,0.22,0.23,0.18,0.11,0.27,0.16,0.19,0.02,0.35,0.26,0.4,0.21,0.46,0.38,0.37,0.53,0.56,0.35,0.76,0.36,0.91,0.88,0.43,0.38,0.41,0.42,0.44,0.32,0.44,0.01,0.2,0.01,0.69,0.79,0.75,0.69,0.31,0.31,0.27,0.23,0.81,0.2,0.32,0.27,0.39,0.37,0.45,0.36,0.31,0.67,0.0,0.01,0.92,0.38,0.19,0.27,0.58,0.35,0.04,0.25,0.26,0.26,0.31,0.36,0.4,0.38,0.66,0.57,0.22,0.06,0.01,0.19,0.66,0.3,0.57,0.78,0.21000000000000002,0.22,0.92,0.09,0.06,0.22,0.14,0.22,0.69,0.73,0.45999999999999996,0.33,0.12000000000000001,0.03,0.2,0.56,0.07999999999999999,0.01,0.26,0.02,0.16,0.08,0.9099999999999999,0.44,0.0,0.36,0.18
565,0.04,0.34,0.02,0.94,0.04,0.01,0.49,0.55,0.39,0.44,0.0,0.0,0.2,0.54,1.0,0.51,0.5,0.28,0.35,0.25,0.23,0.23,0.23,0.06,0.23,0.29,0.33,0.04,0.37,0.34,0.31,0.33,0.34,0.52,0.07,0.56,0.32,0.39,0.38,0.44,0.38,0.39,0.42,0.64,0.7,0.63,0.52,0.68,0.65,0.01,0.15,0.0,0.66,0.52,0.45,0.41,0.1,0.07,0.06,0.05,0.92,0.03,0.12,0.11,0.34,0.47,0.19,0.59,0.07,0.56,0.0,0.06,0.72,0.52,0.09,0.53,0.54,0.12,0.1,0.1,0.09,0.09,0.16,0.19,0.21,0.16,0.44,0.43,0.37,0.02,0.0,0.06,0.74,0.51,0.59,0.66,0.21000000000000002,0.38,0.92,0.25,0.06,0.38,0.14,0.22,0.45999999999999996,0.95,0.01999999999999999,0.07,0.34,0.49,0.2,0.36000000000000004,0.31,0.04,0.22,0.02,0.16,0.08,0.49,0.030000000000000027,0.0,0.04000000000000001,0.04
361,0.02,0.39,0.49,0.6,0.04,0.02,0.29,0.41,0.21,0.51,0.04,1.0,0.29,0.54,0.13,0.52,0.56,0.24,0.68,0.29,0.29,0.31,0.27,0.18,0.22,0.4,0.51,0.01,0.16,0.31,0.39,0.26,0.41,0.5,0.45,0.37,0.4,0.4,0.55,0.37,0.58,0.59,0.44,0.48,0.52,0.66,0.51,0.71,0.72,0.01,0.28,0.0,0.06,0.08,0.37,0.41,0.0,0.01,0.03,0.03,0.97,0.02,0.22,0.21,0.41,0.43,0.35,0.65,0.1,0.55,0.0,0.03,0.75,0.63,0.28,0.48,0.35,0.06,0.16,0.11,0.09,0.09,0.34,0.3,0.26,0.33,0.55,0.25,0.24,0.0,0.0,0.03,0.79,0.71,0.74,0.85,0.21000000000000002,0.22,0.92,0.09,0.06,0.38,0.14,0.38,0.45999999999999996,0.73,0.01999999999999999,0.13,0.34,0.26,0.2,0.56,0.31,0.02,0.3,0.11,0.37,0.22000000000000003,0.9099999999999999,0.85,0.0,0.04000000000000001,0.22
1737,0.0,0.58,0.27,0.75,0.11,0.02,0.25,0.43,0.2,0.35,0.02,0.91,0.49,0.77,0.22,0.55,0.31,0.16,0.42,0.45,0.36,0.38,0.26,0.0,0.32,0.38,0.71,0.01,0.16,0.19,0.27,0.36,0.13,0.58,0.52,0.42,0.46,0.43,0.64,0.38,0.43,0.54,0.51,0.73,0.74,0.72,0.49,0.46,0.51,0.01,0.32,0.0,0.18,0.4,0.5,0.63,0.05,0.09,0.1,0.12,0.91,0.02,0.2,0.21,0.53,0.55,0.44,0.68,0.07,0.29,0.5,0.01,0.88,0.66,0.2,0.5,0.73,0.04,0.08,0.26,0.25,0.24,0.5,0.45,0.49,0.54,0.48,0.67,0.54,0.0,0.0,0.1,0.76,0.56,0.63,0.69,0.21000000000000002,0.22,0.92,0.09,0.06,0.06,0.54,0.38,0.69,0.51,0.01999999999999999,0.07,0.11,0.03,0.08,0.76,0.31,0.02,0.11,0.12,0.04999999999999999,0.22000000000000003,0.49,0.44,0.0,0.36,0.19
674,0.14,0.28,0.47,0.61,0.04,0.01,0.32,0.44,0.28,0.55,0.15,1.0,0.18,0.45,0.17,0.35,0.61,0.42,0.48,0.21,0.25,0.29,0.21,0.16,0.19,0.13,0.29,0.14,0.42,0.47,0.56,0.24,0.32,0.44,0.36,0.39,0.52,0.29,0.74,0.42,0.71,0.75,0.34,0.35,0.36,0.45,0.37,0.52,0.55,0.11,0.53,0.01,0.44,0.45,0.46,0.47,0.05,0.04,0.04,0.04,0.95,0.04,0.18,0.15,0.29,0.32,0.29,0.48,0.09,0.54,0.5,0.18,0.7,0.47,0.34,0.43,0.35,0.51,0.24,0.09,0.08,0.09,0.17,0.19,0.2,0.18,0.37,0.3,0.36,0.17,0.03,0.04,0.76,0.58,0.64,0.72,0.04,0.24,0.95,0.29,0.04,0.18,0.24,0.24,0.53,0.79,0.08,0.03,0.0,0.07,0.05,0.93,0.22,0.12,0.19,0.17,0.08,0.02,0.82,0.0,0.6,0.12,0.24
949,0.03,0.94,0.13,0.79,0.21,0.15,0.85,0.98,1.0,0.42,0.04,1.0,0.6,0.4,0.4,0.75,0.56,0.18,0.85,0.65,0.58,0.62,0.27,0.2,0.29,0.35,0.48,0.01,0.09,0.07,0.07,0.64,0.03,0.8,0.16,0.53,0.08,0.76,0.37,1.0,0.57,0.43,0.26,0.74,0.78,0.85,0.58,0.5,0.57,0.0,0.04,0.02,0.47,0.5,0.6,0.58,0.3,0.27,0.3,0.27,0.79,0.08,0.14,0.12,0.28,0.25,0.35,0.35,0.11,0.61,0.0,0.1,0.13,0.38,0.01,0.35,0.56,0.03,0.04,1.0,1.0,1.0,0.73,0.76,1.0,0.76,0.58,0.85,0.18,0.0,0.0,0.26,0.13,0.11,0.0,0.0,0.07,0.22,0.92,0.25,0.26,0.38,0.14,0.22,0.9199999999999999,0.51,0.22,0.13,0.11,0.26,0.08,0.36000000000000004,0.54,0.02,0.29,0.35,0.04999999999999999,0.22000000000000003,0.7,0.85,0.0,0.2,0.14
708,0.02,0.31,0.26,0.78,0.05,0.04,0.42,0.41,0.36,0.73,0.04,1.0,0.42,0.37,0.47,0.67,0.64,0.18,0.74,0.5,0.69,0.77,0.19,0.34,0.22,0.13,0.48,0.02,0.25,0.14,0.18,0.71,0.16,0.31,0.11,0.74,0.15,0.77,0.47,0.48,0.56,0.55,0.26,0.51,0.51,0.77,0.32,0.38,0.38,0.02,0.35,0.01,0.35,0.31,0.3,0.32,0.1,0.08,0.07,0.07,0.91,0.04,0.12,0.1,0.24,0.26,0.23,0.62,0.1,0.51,0.5,0.04,0.67,0.61,0.15,0.25,0.46,0.14,0.09,0.27,0.34,0.48,0.37,0.38,0.5,0.4,0.66,0.41,0.24,0.01,0.01,0.12,0.21,0.49,0.51,0.46,0.21000000000000002,0.22,0.79,0.25,0.06,0.06,0.14,0.22,0.69,0.95,0.22,0.07,0.11,0.03,0.039999999999999994,0.76,0.31,0.02,0.27,0.09,0.04999999999999999,0.06000000000000001,0.49,0.85,0.0,0.04000000000000001,0.36
1136,0.09,0.4,0.19,0.73,0.17,0.16,0.8,0.94,0.91,0.22,0.1,1.0,0.19,0.7,0.39,0.45,0.26,0.15,0.28,0.32,0.23,0.26,0.17,0.21,0.18,0.2,0.24,0.11,0.55,0.3,0.3,0.59,0.37,0.53,0.26,0.69,0.27,0.49,0.4,0.8,0.39,0.41,0.44,0.63,0.61,0.69,0.62,0.55,0.57,0.02,0.24,0.03,0.59,0.66,0.8,0.82,0.29,0.29,0.32,0.3,0.81,0.13,0.23,0.16,0.29,0.46,0.25,0.28,0.2,0.66,0.0,0.16,0.56,0.23,0.17,0.5,0.75,0.41,0.27,0.15,0.15,0.16,0.3,0.29,0.32,0.29,0.92,0.55,0.39,0.0,0.0,0.21,0.58,0.2,0.23,0.59,0.21000000000000002,0.06,0.92,0.25,0.06,0.38,0.14,0.38,0.9199999999999999,0.95,0.01999999999999999,0.13,0.12000000000000001,0.03,0.039999999999999994,0.56,0.31,0.15,0.1,0.01,0.37,0.22000000000000003,0.7,0.85,0.0,0.36,0.29
374,0.01,0.4,0.46,0.52,0.07,0.15,0.45,0.55,0.42,0.46,0.0,0.0,0.23,0.51,0.28,0.4,0.53,0.4,0.29,0.27,0.34,0.46,0.16,0.13,0.29,0.14,0.2,0.03,0.49,0.47,0.55,0.4,0.29,0.5,0.52,0.46,0.52,0.43,0.66,0.44,0.65,0.68,0.43,0.33,0.33,0.33,0.27,0.68,0.6,0.02,0.64,0.01,0.87,0.9,0.96,0.95,0.54,0.49,0.47,0.43,0.84,0.19,0.27,0.24,0.37,0.37,0.42,0.32,0.23,0.57,0.0,0.04,0.62,0.34,0.02,0.31,0.6,0.59,0.13,0.17,0.2,0.27,0.14,0.24,0.26,0.25,0.44,0.41,0.32,0.02,0.0,0.26,0.69,0.46,0.58,0.56,0.07,0.38,0.79,0.25,0.26,0.22,0.14,0.22,0.45999999999999996,0.51,0.45999999999999996,0.13,0.34,0.03,0.039999999999999994,0.36000000000000004,0.07999999999999999,0.06,0.07,0.02,0.37,0.08,0.9099999999999999,0.030000000000000027,0.0,0.2,0.51
1590,0.08,0.24,0.39,0.68,0.04,0.01,0.33,0.39,0.27,0.66,0.1,1.0,0.18,0.34,0.13,0.4,0.7,0.38,0.59,0.22,0.27,0.3,0.22,0.21,0.2,0.21,0.33,0.09,0.42,0.32,0.43,0.36,0.33,0.38,0.39,0.5,0.44,0.43,0.7,0.39,0.66,0.71,0.29,0.37,0.38,0.47,0.38,0.62,0.67,0.05,0.38,0.01,0.2,0.23,0.32,0.43,0.03,0.03,0.04,0.04,0.94,0.05,0.13,0.11,0.23,0.27,0.22,0.49,0.07,0.58,0.0,0.14,0.63,0.47,0.16,0.53,0.4,0.29,0.25,0.09,0.09,0.12,0.13,0.2,0.22,0.21,0.49,0.46,0.54,0.1,0.04,0.06,0.63,0.51,0.63,0.57,0.07,0.38,0.92,0.25,0.26,0.22,0.54,0.38,0.9199999999999999,0.73,0.01999999999999999,0.13,0.11,0.03,0.2,0.36000000000000004,0.31,0.1,0.15,0.15,0.04999999999999999,0.06000000000000001,0.9099999999999999,0.44,0.0,0.2,0.29
1334,0.02,0.4,0.0,0.98,0.06,0.02,0.35,0.44,0.23,0.37,0.04,1.0,0.34,0.6,0.16,0.68,0.46,0.26,0.55,0.36,0.34,0.33,0.15,0.18,0.25,0.1,0.27,0.01,0.15,0.2,0.26,0.32,0.24,0.57,0.94,0.32,0.68,0.34,0.39,0.33,0.42,0.42,0.47,0.71,0.77,0.73,0.7,0.55,0.55,0.01,0.13,0.0,0.28,0.34,0.33,0.48,0.04,0.04,0.04,0.05,0.96,0.03,0.19,0.18,0.44,0.51,0.28,0.66,0.06,0.44,0.5,0.01,0.93,0.61,0.1,0.45,0.42,0.08,0.06,0.11,0.1,0.09,0.24,0.23,0.23,0.24,0.26,0.34,0.29,0.0,0.0,0.06,0.85,0.61,0.72,0.85,0.21000000000000002,0.06,0.92,0.41000000000000003,0.06,0.22,0.14,0.38,0.69,0.73,0.01999999999999999,0.33,0.11,0.26,0.08,0.36000000000000004,0.07999999999999999,0.02,0.26,0.03,0.37,0.06000000000000001,0.9099999999999999,0.44,0.0,0.36,0.07
780,0.12,0.57,0.04,0.09,1.0,0.67,0.41,0.58,0.38,0.39,0.13,1.0,0.33,0.58,0.1,0.42,0.35,0.56,0.32,0.3,0.28,0.37,0.4,0.2,0.26,0.36,0.42,0.11,0.38,0.5,0.48,0.36,0.37,0.45,0.35,0.38,0.35,0.43,0.39,0.63,0.47,0.45,0.68,0.55,0.56,0.6,0.51,0.42,0.36,0.06,0.38,0.26,0.45,0.5,0.62,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0.64,0.55,0.59,0.61,0.6,0.23,0.99,0.83,0.0,0.07,0.83,0.25,0.22,0.23,0.33,0.12,0.29,0.58,0.61,0.61,0.58,0.56,0.63,0.55,0.61,0.72,0.18,0.03,0.0,1.0,0.32,0.37,0.67,0.53,0.07,0.38,0.92,0.09,0.06,0.38,0.54,0.38,0.69,0.51,0.22,0.13,0.12000000000000001,0.03,0.2,0.36000000000000004,0.31,0.02,0.9,0.33,0.37,0.06000000000000001,0.49,0.85,0.0,0.2,0.22
1765,0.03,0.34,0.04,0.93,0.12,0.04,0.33,0.52,0.31,0.37,0.05,0.97,0.48,0.68,0.09,0.64,0.38,0.18,0.41,0.5,0.47,0.44,0.37,0.22,0.85,0.33,0.4,0.01,0.13,0.25,0.31,0.41,0.17,0.74,0.49,0.33,0.33,0.45,0.48,0.44,0.49,0.5,0.4,0.63,0.66,0.69,0.6,0.66,0.77,0.01,0.21,0.01,0.16,0.21,0.25,0.37,0.06,0.08,0.08,0.11,0.86,0.08,0.13,0.12,0.36,0.48,0.24,0.54,0.06,0.58,0.0,0.03,0.83,0.48,0.07,0.37,0.52,0.18,0.17,0.42,0.4,0.37,0.45,0.49,0.54,0.48,0.38,0.48,0.31,0.01,0.0,0.17,0.59,0.6,0.6,0.72,0.21000000000000002,0.38,0.92,0.09,0.1,0.22,0.54,0.22,0.45999999999999996,0.51,0.22,0.13,0.34,0.49,0.039999999999999994,0.76,0.31,0.05,0.14,0.15,0.37,0.08,0.7,0.030000000000000027,0.0,0.36,0.08
89,0.04,0.34,0.01,0.89,0.06,0.2,0.32,0.32,0.18,0.79,0.05,1.0,0.26,0.12,0.17,0.51,0.83,0.43,0.77,0.31,0.31,0.3,0.36,0.23,0.4,0.27,0.33,0.02,0.19,0.27,0.45,0.18,0.3,0.25,0.18,0.41,0.39,0.35,0.51,0.2,0.49,0.52,0.4,0.67,0.68,0.57,0.72,0.4,0.36,0.01,0.13,0.02,0.16,0.16,0.24,0.32,0.08,0.07,0.1,0.12,0.82,0.11,0.25,0.23,0.37,0.3,0.55,0.69,0.2,0.68,0.0,0.05,0.74,0.74,0.06,0.36,0.58,0.15,0.16,0.27,0.29,0.31,0.38,0.4,0.45,0.4,0.73,0.62,0.42,0.03,0.0,0.21,0.47,0.46,0.59,0.78,0.07,0.38,0.92,0.25,0.1,0.06,0.14,0.06,0.45999999999999996,0.95,0.45999999999999996,0.33,0.12000000000000001,0.49,0.08,0.76,0.07999999999999999,0.08,0.1,0.01,0.37,0.06000000000000001,0.9099999999999999,0.030000000000000027,0.0,0.36,0.15
1327,0.09,0.51,0.05,0.87,0.12,0.15,0.38,0.47,0.25,0.26,0.1,0.99,0.45,0.73,0.1,0.4,0.3,0.16,0.5,0.41,0.39,0.39,0.3,0.19,0.25,0.31,0.37,0.04,0.18,0.14,0.29,0.27,0.32,0.64,0.16,0.2,0.29,0.36,0.69,0.28,0.66,0.69,0.52,0.68,0.67,0.69,0.64,0.45,0.52,0.02,0.15,0.02,0.38,0.39,0.43,0.48,0.14,0.13,0.13,0.13,0.85,0.06,0.32,0.31,0.55,0.59,0.48,0.59,0.23,0.44,0.5,0.11,0.65,0.57,0.06,0.1,0.96,0.12,0.13,0.22,0.22,0.23,0.5,0.51,0.55,0.52,0.45,0.59,0.22,0.01,0.2,0.16,0.12,0.11,0.29,0.0,0.07,0.22,0.92,0.41000000000000003,0.1,0.06,0.14,0.22,0.9199999999999999,0.95,0.45999999999999996,0.13,0.11,0.03,0.08,0.36000000000000004,0.31,0.21,0.08,0.03,0.37,0.22000000000000003,0.7,0.85,0.0,0.2,0.11
